,Actor ID/SRN,Actor/Organisation name,UDI-DI code,Status,Nomenclature code(s),Name/Trade name(s),Reference-catalogue number,Additional Product description,Additional information url,Clinical sizes,Labelled as single use,Maximum number of reuses,Need for sterilisation before use,Device labelled as sterile,Containing Latex,Storage and handling conditions,Critical warnings or contra-indications,Reprocessesed single use device,Member state of the placing on the EU market of the device,link
56,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131901577 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,COCHLEAR IMPLANT CS-10A (TL)[EN],CP01.0020,El sistema de implante coclear Nurotron está destinado a restablecer las sensaciones auditivas mediante la estimulación eléctrica del nervio auditivo en pacientes a partir de los 12 meses de edad a los que se les ha diagnosticado una pérdida auditiva neurosensorial de severa a profunda.[EN],http://www.nurotron.com/index_en.aspx,,Yes,1,Yes,Yes,No,Range of temperatures: between 0℃ and 43℃. | Range of humidity: between 15% and 75%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | OTHER PRECAUTIONS: 1) Implant can not be reconstructed for other use. 2) Expected service performance of cochlea can not be precisely estimated. Patient and his/her family shall have a practical expectation upon the effect of cochlea. 3) Always ensure asepsis of implant. 4) Make sure no falling of implant on hard objects. 5) Mechanical damages may result in implant failure. such as due to bump on head or other technical failure of electronic device or implant. In case of any technical failure. re-implantation is necessary. 6) Before implantation surgery. patients are suggested taking fitting test of hearing aid. Patients suffering deafness caused by infectious diseases (such as meningitis) are advised to take cochlear implantation immediately. To achieve the best. patients who are ready to take cochlear implantation and their families shall be highly enthusiastic about cochlear implantation and hold a suitable expectation. Meanwhile. they shall understand the importance of periodic fitting of speech processor programs. evaluation and speech therapy.,Yes,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3b90d194-bb11-4d9d-a2f2-d2280b9e2430
57,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131901638 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,COCHLEAR IMPLANT CS-10A (TM)[EN],CP01.0019,El sistema de implante coclear Nurotron está destinado a restablecer las sensaciones auditivas mediante la estimulación eléctrica del nervio auditivo en pacientes a partir de los 12 meses de edad a los que se les ha diagnosticado una pérdida auditiva neurosensorial de severa a profunda.[EN],http://www.nurotron.com/index_en.aspx,,Yes,1,Yes,Yes,No,Range of temperatures: between 0℃ and 43℃. | Range of humidity: between 15% and 75%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | OTHER PRECAUTIONS: 1) Implant can not be reconstructed for other use. 2) Expected service performance of cochlea can not be precisely estimated. Patient and his/her family shall have a practical expectation upon the effect of cochlea. 3) Always ensure asepsis of implant. 4) Make sure no falling of implant on hard objects. 5) Mechanical damages may result in implant failure. such as due to bump on head or other technical failure of electronic device or implant. In case of any technical failure. re-implantation is necessary. 6) Before implantation surgery. patients are suggested taking fitting test of hearing aid. Patients suffering deafness caused by infectious diseases (such as meningitis) are advised to take cochlear implantation immediately. To achieve the best. patients who are ready to take cochlear implantation and their families shall be highly enthusiastic about cochlear implantation and hold a suitable expectation. Meanwhile. they shall understand the importance of periodic fitting of speech processor programs. evaluation and speech therapy.,Yes,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/74a7410c-b8bb-4be0-bf83-da23df2e1ab3
58,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131901560 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,COCHLEAR IMPLANT CS-10A (TS)[EN],P01.0018,El sistema de implante coclear Nurotron está destinado a restablecer las sensaciones auditivas mediante la estimulación eléctrica del nervio auditivo en pacientes a partir de los 12 meses de edad a los que se les ha diagnosticado una pérdida auditiva neurosensorial de severa a profunda.[EN],http://www.nurotron.com/index_en.aspx,,Yes,1,Yes,Yes,No,Range of temperatures: between 0℃ and 43℃. | Range of humidity: between 15% and 75%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | OTHER PRECAUTIONS: 1) Implant can not be reconstructed for other use. 2) Expected service performance of cochlea can not be precisely estimated. Patient and his/her family shall have a practical expectation upon the effect of cochlea. 3) Always ensure asepsis of implant. 4) Make sure no falling of implant on hard objects. 5) Mechanical damages may result in implant failure. such as due to bump on head or other technical failure of electronic device or implant. In case of any technical failure. re-implantation is necessary. 6) Before implantation surgery. patients are suggested taking fitting test of hearing aid. Patients suffering deafness caused by infectious diseases (such as meningitis) are advised to take cochlear implantation immediately. To achieve the best. patients who are ready to take cochlear implantation and their families shall be highly enthusiastic about cochlear implantation and hold a suitable expectation. Meanwhile. they shall understand the importance of periodic fitting of speech processor programs. evaluation and speech therapy.,Yes,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f1051a98-388b-463f-b122-7b5c0930c3d2
59,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131901584 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,COCHLEAR IMPLANT CS-10A (SD)[EN],CP01.0016,El sistema de implante coclear Nurotron está destinado a restablecer las sensaciones auditivas mediante la estimulación eléctrica del nervio auditivo en pacientes a partir de los 12 meses de edad a los que se les ha diagnosticado una pérdida auditiva neurosensorial de severa a profunda. [EN],http://www.nurotron.com/index_en.aspx,,Yes,1,Yes,Yes,No,Range of temperatures: between 0℃ and 43℃. | Range of humidity: between 15% and 75%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | OTHER PRECAUTIONS: 1) Implant can not be reconstructed for other use. 2) Expected service performance of cochlea can not be precisely estimated. Patient and his/her family shall have a practical expectation upon the effect of cochlea. 3) Always ensure asepsis of implant. 4) Make sure no falling of implant on hard objects. 5) Mechanical damages may result in implant failure. such as due to bump on head or other technical failure of electronic device or implant. In case of any technical failure. re-implantation is necessary. 6) Before implantation surgery. patients are suggested taking fitting test of hearing aid. Patients suffering deafness caused by infectious diseases (such as meningitis) are advised to take cochlear implantation immediately. To achieve the best. patients who are ready to take cochlear implantation and their families shall be highly enthusiastic about cochlear implantation and hold a suitable expectation. Meanwhile. they shall understand the importance of periodic fitting of speech processor programs. evaluation and speech therapy.,Yes,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e9843efa-a5df-4d3b-aaed-5f8ccf31a5b8
60,IE-MF-000017550,Mainstay Medical Limited,05391527772033 / GS1,On the EU Market,J0210: PERIPHERAL NERVE IMPLANTABLE NEUROSTIMULATORS AND PAIN THERAPY LEADS,ReActiv8[EN],8145/8165,ReActiv8 Lead[EN],,,Yes,1,No,Yes,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/dedff652-9fa9-4892-9e93-7f310ee705a5
61,IE-MF-000017550,Mainstay Medical Limited,05391527770015 / GS1,On the EU Market,J0210: PERIPHERAL NERVE IMPLANTABLE NEUROSTIMULATORS AND PAIN THERAPY LEADS,ReActiv8[EN],5100,ReActiv8 IPG[EN],,,Yes,1,No,Yes,No,5 degree to 30 degree,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e9c2bb59-b840-41a6-b5a5-ffa8c2bf0a9e
62,FI-MF-000015061,Atrotech Oy,D-2112095166 / EUDAMED,On the EU Market,J0206: FRENIC NERVE IMPLANTABLE NEUROSTIMULATORS,Atrostim PNS[EN],na,Atrostim Phrenic Nerve Stimulator[EN],,,Yes,1,Yes,Yes,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9d45b250-1a5f-4bef-9717-0eaa3b88b727
63,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760136 / GS1,On the EU Market,J020180: CEREBRAL IMPLANTABLE NEUROSTIMULATORS - ACCESSORIES,directSTIM Port Plug[EN],12050,,,,Yes,1,No,Yes,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fdca2793-c2cd-48a7-87c5-df427be17dfe
64,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760129 / GS1,On the EU Market,J020780: NEUROSTIMULATORS PROGRAMMERS - HARDWARE ACCESSORIES,directSTIM Power Cord[EN],12340,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c6590dc3-1f7c-42f1-8ec0-51faa88fd84c
65,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760112 / GS1,On the EU Market,J020780: NEUROSTIMULATORS PROGRAMMERS - HARDWARE ACCESSORIES,directSTIM Adjustable Harness[EN],12320,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/526f7143-c4d3-4f54-93d0-eafba2650a2d
66,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760105 / GS1,On the EU Market,J020780: NEUROSTIMULATORS PROGRAMMERS - HARDWARE ACCESSORIES,directSTIM Charging Paddle [EN],12310,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ec707796-8ef5-4885-be6a-85b03fe93e59
67,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760099 / GS1,On the EU Market,J020780: NEUROSTIMULATORS PROGRAMMERS - HARDWARE ACCESSORIES,directSTIM Magnet[EN],12700,,,,No,,No,No,No,can be safely exposed to temperatures from -35°C to 55°C,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0005d51b-d098-44bb-888c-8fe37b61c9cd
68,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760082 / GS1,On the EU Market,J020780: NEUROSTIMULATORS PROGRAMMERS - HARDWARE ACCESSORIES,directSTIM Tunneling Tool[EN],12500,,,,Yes,1,Yes,Yes,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/708da003-11ec-4dae-b885-263a6d220605
69,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760075 / GS1,On the EU Market,J020780: NEUROSTIMULATORS PROGRAMMERS - HARDWARE ACCESSORIES,directSTIM Trial Cable[EN],12500,,,,Yes,1,Yes,Yes,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2bb44a3a-0e29-49f1-b465-46a828f97a62
70,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760068 / GS1,On the EU Market,J020199: CEREBRAL IMPLANTABLE NEUROSTIMULATORS - OTHER,directSTIM External Pulse Generator[EN],12400,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1a23e236-8209-4194-b64a-e2dbd498d5e5
71,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760051 / GS1,On the EU Market,J020701: NEUROSTIMULATORS PROGRAMMERS  ,directSTIM Patient Programmer Charger kit[EN],12400,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d2d3762f-574e-42f2-943f-4422a151bf28
72,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760044 / GS1,On the EU Market,J020701: NEUROSTIMULATORS PROGRAMMERS  ,directSTIM Clinician Programmer [EN],12200,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c60cd30e-10d4-4d0e-aaf2-619e7926110f
73,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760037 / GS1,On the EU Market,J020102: DEEP BRAIN STIMULATION (DBS) LEADS,directSTIM 12-connector extension[DE],12100,,,,Yes,1,Yes,Yes,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ef8fbcce-37b8-4a6f-8b7a-59e91a66fa25
74,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760020 / GS1,On the EU Market,"J02010101: DEEP BRAIN STIMULATION (DBS) IMPLANTABLE NEUROSTIMULATORS, RECHARGEABLE",directSTIM 24-channel Implantable Pulse Generator[EN],12000,,,,Yes,1,Yes,Yes,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/be5a6beb-b209-469a-956a-295953f2340d
75,CH-MF-000015804,Aleva Neurotherapeutics SA,07640183760013 / GS1,On the EU Market,J020102: DEEP BRAIN STIMULATION (DBS) LEADS,directSTIM 12-electrode lead[EN],11500,The directSTIM lead is an implantable component of the directSTIM DBS System. The direcSTIM lead connects to the IPG through an extension. The directSTIM lead runs subcutaneously from the parietal bone up to the frontal area of the skull where it enters into the brain up to the target area.[EN],,,Yes,1,Yes,Yes,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/16e58eec-50aa-48b1-81af-86dafe8004a1
