,Actor ID/SRN,Actor/Organisation name,Device Name,"NB ID, name",Certificate number,Certificate revision,Certificate issue date,Certificate expiry date,Certificate status,link
204,CH-MF-000014224,LifeScan Europe GmbH,OneTouch Select Plus test strip,"0344, DEKRA Certification B.V.",2231396CE01,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8575d410-f388-462a-a89a-356aa2a315c8
205,CH-MF-000014224,LifeScan Europe GmbH,OneTouch Verio Reflect,"0344, DEKRA Certification B.V.",2231396CE01,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d8f79368-39e0-49e5-acbe-a997f9c5b660
206,CH-MF-000014224,LifeScan Europe GmbH,OneTouch SelectPlus Flex,"0344, DEKRA Certification B.V.",2231396CE01,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7d6d333f-74b6-475e-91ec-daae05331cad
207,CH-MF-000013585,Hamilton Bonaduz AG,"LOW VOL. CO.RE TIPS, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b7859575-9b14-435d-aa19-cce56b58ddd5
208,CH-MF-000013585,Hamilton Bonaduz AG,"LOW VOL. CO-RE TIPS, FILTER, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1292374d-3972-433c-8718-dbd3e3f7cc64
209,CH-MF-000013585,Hamilton Bonaduz AG,"Low Vol Tips, STACKED, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b6286be6-986f-40a1-95da-148650b9baf4
210,CH-MF-000013585,Hamilton Bonaduz AG,"STD. VOL. CO-RE TIPS, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d95d96ad-395e-41ad-a607-6f94acfbf195
211,CH-MF-000013585,Hamilton Bonaduz AG,"STD. VOL. CO-RE TIPS, FILTER, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1f163ad5-44ca-45fa-bdf3-07adefc1ea3a
212,CH-MF-000013585,Hamilton Bonaduz AG,"HIGH VOL. CO-RE TIPS, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/328b57ab-5d15-4a6e-850d-30f2da3e9ac7
213,CH-MF-000013585,Hamilton Bonaduz AG,"HIGH VOL. CO-RE TIPS, FILTER, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e7c9e6f4-c2ee-49d9-9891-12cad8e1ca03
214,CH-MF-000013585,Hamilton Bonaduz AG,"5ml CO-RE TIPS, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/cde2a03d-1484-431a-8162-94f949167264
215,CH-MF-000013585,Hamilton Bonaduz AG,"Std Tips, STACKED, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX 60139367 0001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/20e8ebb9-bdc3-4dd8-8246-c265427b6060
216,CH-MF-000013585,Hamilton Bonaduz AG,"SLIM TIP 300μl, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e7f66ceb-2dc5-4574-b9f0-51359423c24d
217,CH-MF-000013585,Hamilton Bonaduz AG,"SLIM TIP 300μl, FILTER, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/91ab0b38-cb6b-4d6f-bd07-8b7980cfe971
218,CH-MF-000013585,Hamilton Bonaduz AG,"CORE TIPS 50μl, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/35926d60-e883-405e-977f-0ecb772a142b
219,CH-MF-000013585,Hamilton Bonaduz AG,"CORE TIPS 50μl, FILTER, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4d4fb5f8-7244-483f-8fc1-3fe80c4b137b
220,CH-MF-000013585,Hamilton Bonaduz AG,"Tips (50μl), STACKED, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f1d98d60-0631-4fc8-9cd1-aa59c460efad
221,CH-MF-000013585,Hamilton Bonaduz AG,"4ml CO-RE TIPS, FILTERED, STERILE","0197, TÜV Rheinland LGA Products GmbH",SX601393670001,1,,2022-08-04,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b2277a1e-3104-4ee3-a213-c86d8b893fb0
222,ES-MF-000001498,VITRO S.A,STD Direct Flow Chip Kit (Manual),"0318, CENTRO NACIONAL DE CERTIFICACION DE PRODUCTOS SANITARIOS",2015 07 0840 CT,,,2024-05-25,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4ee7fee3-e48e-497b-a2f6-61f28e3510f1
223,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,Fluorion HBV QNP 2.0 Real-Time PCR Kit,"1434, POLSKIE CENTRUM BADAN I CERTYFIKACJI S.A.",1434-IVDD-029/2019,,,2024-02-19,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/87459097-5be7-4ec5-a7cb-c26c817c4365
224,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,Fluorion HBV QNP 2.0 Real-Time PCR Kit,"1434, POLSKIE CENTRUM BADAN I CERTYFIKACJI S.A.",1434-IVDD-030/2019,,,2024-02-19,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/87459097-5be7-4ec5-a7cb-c26c817c4365
225,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,Fluorion HCV QNP 2.1 Real-Time PCR,"1434, POLSKIE CENTRUM BADAN I CERTYFIKACJI S.A.",1434-IVDD-025/2019,,,2024-02-19,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f5cbeb79-094f-4694-966b-35eec48b4801
226,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,Fluorion HCV QNP 2.1 Real-Time PCR,"1434, POLSKIE CENTRUM BADAN I CERTYFIKACJI S.A.",1434-IVDD-026/2019,,,2024-02-19,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f5cbeb79-094f-4694-966b-35eec48b4801
227,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,Fluorion HIV-1 QNP 1.1 Real-Time PCR Kit,"1434, POLSKIE CENTRUM BADAN I CERTYFIKACJI S.A.",1434-IVDD-114/2022,,,2025-05-06,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/32318780-f02b-4217-86b1-4f0cb193c362
228,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,Fluorion HIV-1 QNP 1.1 Real-Time PCR Kit,"1434, POLSKIE CENTRUM BADAN I CERTYFIKACJI S.A.",1434-IVDD-113/2022,,,2025-05-06,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/32318780-f02b-4217-86b1-4f0cb193c362
229,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,Fluorion HDV QNP 1.0 Real-Time PCR Kit,"1434, POLSKIE CENTRUM BADAN I CERTYFIKACJI S.A.",1434-IVDD-153/2018,,,2023-12-21,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4a00c566-70b6-4d0e-88be-cd16c8cd320e
230,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,Fluorion HDV QNP 1.0 Real-Time PCR Kit,"1434, POLSKIE CENTRUM BADAN I CERTYFIKACJI S.A.",1434-IVDD-152/2018,,,2023-12-21,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4a00c566-70b6-4d0e-88be-cd16c8cd320e
231,TR-MF-000023054,IONTEK ILAC TANI VE BIYOTEKNOLOJI URUNLERI AR. GE. SAN. TIC. A.S.,Fluorion CMV QNP 3.0 Real-Time PCR Kit,"1434, POLSKIE CENTRUM BADAN I CERTYFIKACJI S.A.",1434-IVDD-115/2022,,,2025-05-27,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1adaffe4-cc6e-4784-99ce-964fa46a7dfb
232,NL-MF-000000236,Diagnotix B.V.,Vitamin B1 & B6 Reagent Set,"2797, BSI Group The Netherlands B.V.",MD 724530,,,2024-02-02,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e4d8e455-3d04-43c0-a244-1dbd9a3fb1e1
233,NL-MF-000000236,Diagnotix B.V.,Cortisol & Cortisone Reagent Set,"2797, BSI Group The Netherlands B.V.",MD 724530,,,2024-02-02,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c5d7e7c0-5a6e-4bd0-836d-8f3d12ad5254
234,NL-MF-000000236,Diagnotix B.V.,Metanephrines Reagent Set,"2797, BSI Group The Netherlands B.V.",MD 724530,,,2024-02-02,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5df61a4e-a838-4b57-96a2-3e48cc791a52
235,NL-MF-000000236,Diagnotix B.V.,Methylmalonic Acid Reagent Set,"2797, BSI Group The Netherlands B.V.",MD 724530,,,2024-02-02,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/726b83ce-3e30-479d-be31-24acbf2fbde7
236,NL-MF-000000236,Diagnotix B.V.,Vitamin A & E Reagent Set,"2797, BSI Group The Netherlands B.V.",MD 724530,,,2024-02-02,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/472c495c-07f9-4b61-919c-7d9ff39e7ef8
237,NL-MF-000000236,Diagnotix B.V.,Psychotropic Medication 1 Reagent Set,"2797, BSI Group The Netherlands B.V.",MD 724530,,,2024-02-02,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fd2c3a47-d185-46b6-85e5-bc84ad5f0ff9
238,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ 1Code Blood Glucose Monitoring System,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/04f9f3a0-4d24-4124-84fc-0a3f5d5c0e98
239,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ 1070 Blood Glucose Monitoring System,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9bb49245-899f-4c48-accb-3cf3a0a337b3
240,KR-MF-000012638,GC MEDIS Corp.,"CERA-CHEK™  3 in 1 GHL Blood Glucose, Hemoglobin, Lactate Monitoring System","0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6fef8a55-ceff-499f-826f-ac915c40473a
241,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ 1Code PRIME Blood Glucose Monitoring System,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d5712496-087c-4375-ab76-ff4fb5c944f4
242,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ 1Code PRIME Blood Glucose Monitoring System with test strip,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/457c27c4-beb3-45fb-960d-801e37795097
243,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™  3 in 1 GHL Blood Glucose Test Strip,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6b10f199-d1e1-4037-b99a-978f18c7a9ee
244,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ 1Code Blood Glucose Test Strip,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/302208e8-2d73-4e84-83cc-93214186f80d
245,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ 1Code PRIME Blood Glucose Test Strip,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/408f16d7-5ba9-4631-a74d-d66d1abb6a11
246,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ 1070 Blood Glucose Test Strip,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e7b14022-ae41-4b50-8fd0-bf347414877d
247,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ Lactate Test Strip,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/14dd6589-5b19-49a0-b0eb-b5aae12eddbf
248,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™  3 in 1 GHL Lactate Test Strip,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/12bc5474-74f5-4adb-804b-bd210af3db38
249,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ Hb Plus Hemoglobin Test Strip,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/237eff48-bded-4bf2-af33-5240b929b8a0
250,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™  3 in 1 GHL Hemoglobin Test Strip,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1a911453-4f74-4795-8cf7-7b500aa009e6
251,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ Hb Plus Hemoglobin Measuring System,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/23581334-52d3-44fa-8141-09d9e69b80af
252,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ Lactate Measuring System,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9573d4cb-c814-4e01-99e9-ece9422a92ed
253,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ Hb Plus Hemoglobin Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/caaca5d1-cc0f-4afb-8a90-290921071aa7
254,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™  3 in 1 GHL Hemoglobin Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f9ab2878-5b1d-4c98-83fd-a1de6c5df204
255,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ 1070 Glucose Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/36c1eca0-09d7-440a-adff-84f92aecbedc
256,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ 1Code Glucose Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/69f5fa48-5ed4-49a0-8cad-ae562c9bff94
257,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ 1Code PRIME Glucose Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/493ee9dc-332b-4444-ade4-8477b53e087d
258,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™  3 in 1 GHL Glucose Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/232f8b09-d819-4f70-92b9-d9d3385ab699
259,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™ Lactate Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/781be693-5aeb-487e-b7af-401cf4ab5a2d
260,KR-MF-000012638,GC MEDIS Corp.,CERA-CHEK™  3 in 1 GHL Lactate Control Solution,"0123, TÜV SÜD Product Service GmbH",V1 091763 0015,00,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5022f7c9-f52c-4ccc-b453-8c698e4552e9
261,KR-MF-000021903,"NanoEntek, Inc.",FRPS 025,"0123, TÜV SÜD Product Service GmbH",V1 064393 0011,01,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e4133cf6-ee69-4195-826e-28ef32ae0873
262,KR-MF-000021903,"NanoEntek, Inc.",FRPS 025,"0123, TÜV SÜD Product Service GmbH",V1 064393 0011,01,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7b3d75b0-8c2f-4c65-b50c-da250a266752
263,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 2 Plates for Atypical Pneumonia 8-well,"0123, TÜV SÜD Product Service GmbH",V1 003496 007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c4e88948-b840-44f6-9301-c6d8f06af3de
264,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 1 tubes for Atypical Pneumonia (8-well),"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/497c3d35-0547-4acf-94ee-a3847fa2c837
265,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 2 Plates for Pneumonia (16-well),"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/86e0e958-c294-4917-b7f1-a2e38e10cdb6
266,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 1 tubes for Pneumonia (16-well),"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d01bb35f-3614-4af7-a0d4-abaca633e85e
267,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 2 Plates for Viral CSF (8-well),"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7fa4a787-40c4-4b8f-b0c5-cba3dfc30183
268,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 1 tubes for Viral CSF (8-well),"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/82d1dc49-4931-4913-9c39-4c2c1a925d38
269,AU-MF-000020558,AusDiagnostics Pty Ltd,"Step 2 Plates for Herpes, Enterovirus and Adenovirus 8-well","0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8d985206-fe85-49b4-b985-675a3f0b3533
270,AU-MF-000020558,AusDiagnostics Pty Ltd,"Step 1 tubes for Herpes, Enterovirus and Adenovirus 8-well","0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/448ec8f8-ed9f-4260-8a52-0f917907d165
271,AU-MF-000020558,AusDiagnostics Pty Ltd,Synthetic Positive Controls for Respiratory Pathogens,"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d0209222-917a-42b8-b917-30114128e833
272,AU-MF-000020558,AusDiagnostics Pty Ltd,Synthetic Positive Controls for STDs and Herpes,"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a676c603-a1aa-424d-9ef0-78b9acdd7431
273,AU-MF-000020558,AusDiagnostics Pty Ltd,Synthetic Positive Controls for Atypical Pneumonia,"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/aa759054-9982-4af9-ad31-206c23ca96c3
274,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 2 Plates for STI (16-well),"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8d194653-e2f2-48a2-a576-555e1652f688
275,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 1 tubes for STI (16-well),"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/aa6f7e96-f1c9-471b-b4b9-0c91cd8fd890
276,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 2 Plates for Urinogenital (8-well),"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/680269e3-f634-4355-851b-76b734adb349
277,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 1 tubes for Urinogenital (8-well),"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/250a9494-0f6f-4552-b676-9e1fd1386146
278,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 2 Plates for Viral Panel 12-well,"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5cac6c00-7c1f-49f4-ac4f-3b2b1af0c607
279,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 1 tubes for Viral Panel 12-well,"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/143ab31e-ed50-4a62-929b-60386e10aa73
280,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 2 Plates for Urinogenital and Resistance 12 well,"0123, TÜV SÜD Product Service GmbH",V1 0034960007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a683b50f-8cf5-4526-85ae-aafd3665af67
281,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 1 tubes for Urinogenital and Resistance 12 well,"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ad3307d6-bc17-41b2-8569-c98bf7aeb837
282,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 2 Plates for Viral and Syphilis 12-well,"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/73c7531d-e8b7-456a-be7e-422d22de7add
283,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 1 tubes for Viral and Syphilis 12-well,"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/123d8869-0acd-48ce-80f8-41f17e3a747e
284,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 2 Plates for Urinogenital and Resistance 12-well,"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c597f892-f190-4d86-a167-258856f0d2cf
285,AU-MF-000020558,AusDiagnostics Pty Ltd,Step 1 tubes for Urinogenital and Resistance 12-well,"0123, TÜV SÜD Product Service GmbH",V1 003496 0007,01,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a252ba90-ca32-4b48-aee4-813389b3548a
286,AU-MF-000024146,Atomo Diagnostics Limited,HIV Self Test,"2797, BSI Group The Netherlands B.V.",716015,3622168,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7a2c3fba-a540-416c-bb67-2026b7f04c89
287,AU-MF-000024146,Atomo Diagnostics Limited,HIV Self Test,"2797, BSI Group The Netherlands B.V.",637070,3622203,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7a2c3fba-a540-416c-bb67-2026b7f04c89
288,AU-MF-000024146,Atomo Diagnostics Limited,HIV Self Test,"2797, BSI Group The Netherlands B.V.",716015,3622168,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e9e3ec36-8abe-49d3-bb2f-9cffe6c35b27
289,AU-MF-000024146,Atomo Diagnostics Limited,HIV Self Test,"2797, BSI Group The Netherlands B.V.",637070,3622203,,2025-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e9e3ec36-8abe-49d3-bb2f-9cffe6c35b27
290,JP-MF-000024143,Tosoh Corporation,ST AIA-PACK PSAII,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/021b0008-7af1-4584-87f9-c18ec7d26efc
291,JP-MF-000024143,Tosoh Corporation,ST AIA-PACK free PSA,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2c77d048-9d20-418d-96da-a92cb068fe6a
292,JP-MF-000024143,Tosoh Corporation,CL AIA-PACK Rubella IgG TEST CUP,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b5985394-06dc-4cac-84ea-be3e8f2fdaaf
293,JP-MF-000024143,Tosoh Corporation,CL AIA-PACK CMV IgG TEST CUP,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f8b0ffb7-49ff-43f3-93d1-5d7fe226341a
294,JP-MF-000024143,Tosoh Corporation,CL AIA-PACK Rubella IgG ADJUSTER SET,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/29c9513c-ae03-493e-b337-adb6153aad51
295,JP-MF-000024143,Tosoh Corporation,CL AIA-PACK CMV IgG ADJUSTER SET,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d8c4c0a2-c128-4383-b9da-bd64d920f301
296,JP-MF-000024143,Tosoh Corporation,CL AIA-PACK Toxo IgG TEST CUP,"0197, TÜV Rheinland LGA Products GmbH",HL 2048822-1,,,2024-05-26,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6fd9f100-bac8-4215-9959-06fef3ddd655
