,Actor ID/SRN,Actor/Organisation name,UDI-DI code,Status,Nomenclature code(s),Name/Trade name(s),Reference-catalogue number,Additional Product description,Additional information url,Clinical sizes,Labelled as single use,Maximum number of reuses,Need for sterilisation before use,Device labelled as sterile,Containing Latex,Storage and handling conditions,Critical warnings or contra-indications,Reprocessesed single use device,Member state of the placing on the EU market of the device,link
2088,US-MF-000010288,Beckman Coulter Inc.,D-737664RU / EUDAMED,On the EU Market,W0103080401: SETUP BEADS,PC7 (770/488) SETUP KIT[EN],737664,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0016842c-f9ae-4838-8757-f2e227bbc83f
2089,JP-MF-000003008,"ARKRAY Factory, Inc.",D-73806J4 / EUDAMED,On the EU Market,W010106020601: URINE TESTING CONTROLS,AUTION Control Solution[EN],73806,,,,No,,No,No,No,,,No,Poland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/87ae2880-0499-4835-82c7-ff1d8d90df14
2090,JP-MF-000003008,"ARKRAY Factory, Inc.",D-73807J6 / EUDAMED,On the EU Market,W01010902: URINE SEDIMENT TEST KIT (AUTOMATED),AUTION Diluent (SED)[EN],73807,,,,No,,No,No,No,,,No,Poland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/90fae06f-9950-42a5-9cd2-9523bd15c863
2091,JP-MF-000003008,"ARKRAY Factory, Inc.",D-73808J8 / EUDAMED,On the EU Market,W01010902: URINE SEDIMENT TEST KIT (AUTOMATED),AUTION Diluent (BAC)[EN],73808,,,,No,,No,No,No,,,No,Poland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d881e38b-84f9-4606-a269-725e68741982
2092,JP-MF-000003008,"ARKRAY Factory, Inc.",D-73809JA / EUDAMED,On the EU Market,W01010902: URINE SEDIMENT TEST KIT (AUTOMATED),AUTION Staining Solution (SED)[EN],73809 ,,,,No,,No,No,No,,,No,Poland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/457cfcc5-3932-42b6-b3f8-04f5bda9e3f6
2093,JP-MF-000003008,"ARKRAY Factory, Inc.",D-73810HT / EUDAMED,On the EU Market,W01010902: URINE SEDIMENT TEST KIT (AUTOMATED),AUTION Staining Solution (BAC)[EN],73810,,,,No,,No,No,No,,,No,Poland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/332cc0c2-a58f-4120-9b44-374a80138b8e
2094,JP-MF-000003008,"ARKRAY Factory, Inc.",D-73811HV / EUDAMED,On the EU Market,W01010902: URINE SEDIMENT TEST KIT (AUTOMATED),AUTION Sheath Solution[EN],73811 ,,,,No,,No,No,No,,,No,Poland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4abb52ad-8638-48f1-ac6f-7d42c317800d
2095,US-MF-000017722,Laboratory Corporation of America Holdings,D-7465934594DH / EUDAMED,On the EU Market,W010699: GENETIC TESTS - OTHER,OI-immune profiling assay[EN],OI-IPA,OI-immune profiling assay[EN],,,No,,No,No,No,,,No,Austria,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2c10f1fb-59a2-47aa-9e50-94732b39495c
2096,JP-MF-000003008,"ARKRAY Factory, Inc.",D-75304HM / EUDAMED,On the EU Market,W01010301: AMMONIA,AMMONIA TEST KIT II[EN],75304,,,,No,,No,No,No,,,No,Poland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c19c81fa-241b-4419-8ec4-bfe82d47cab8
2097,US-MF-000010288,Beckman Coulter Inc.,D-75469143V / EUDAMED,On the EU Market,W0103010599: HAEMATOLOGY CONTROLS - OTHER,Latron Control 2[EN],7546914,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/75eca9bd-99fd-4515-afc7-74bdaa46da50
2098,US-MF-000010288,Beckman Coulter Inc.,D-75469153X / EUDAMED,On the EU Market,W0103010599: HAEMATOLOGY CONTROLS - OTHER,Latron Primer I[EN],7546915,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/02002bf2-b414-4558-879f-f5edbbbfa571
2099,US-MF-000010288,Beckman Coulter Inc.,D-75469794R / EUDAMED,On the EU Market,W0103010599: HAEMATOLOGY CONTROLS - OTHER,Coulter Retic-C Cell Control[EN],7546979,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6bcedf24-f7db-4efd-b22f-50fddb56f4d8
2100,US-MF-000010288,Beckman Coulter Inc.,D-75470012E / EUDAMED,On the EU Market,W0103010503: MULTILEVEL BLOOD CONTROLS,Coulter 5C Cell Control[EN],7547001,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8b141296-673c-47ef-81d5-eea4260972d7
2101,US-MF-000010288,Beckman Coulter Inc.,D-75470102F / EUDAMED,On the EU Market,W0103010502: ABNORMAL BLOOD CONTROLS ,Coulter 5C Cell Control[EN],7547010,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d5fb36bd-7732-4578-b198-b758c8e532ea
2102,US-MF-000010288,Beckman Coulter Inc.,D-75470112H / EUDAMED,On the EU Market,W0103010502: ABNORMAL BLOOD CONTROLS ,Coulter 5C Cell Control[EN],7547011,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9858c810-284e-4219-9882-b9ba933a64cf
2103,US-MF-000010288,Beckman Coulter Inc.,D-75470532Z / EUDAMED,On the EU Market,W0103080599: AUXILIARY & SUPPLEMENTAL REAGENTS FOR FLOW CYTOMETRY - OTHER,Flow-Count Fluorospheres[EN],7547053,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/39007212-9fa2-4f81-afb9-26e48d72b486
2104,US-MF-000010288,Beckman Coulter Inc.,D-75471162Y / EUDAMED,On the EU Market,W0103010503: MULTILEVEL BLOOD CONTROLS,Coulter 5C Cell Control[EN],7547116,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2daecb7e-da20-46b1-8c6f-1c76ccbbb893
2105,US-MF-000010288,Beckman Coulter Inc.,D-754711732 / EUDAMED,On the EU Market,W0103010503: MULTILEVEL BLOOD CONTROLS,Coulter 5C Cell Control[EN],7547117,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d02c9e6b-fb31-4e74-8b07-0fed33f99318
2106,US-MF-000010288,Beckman Coulter Inc.,D-75471242X / EUDAMED,On the EU Market,W0103010503: MULTILEVEL BLOOD CONTROLS,Coulter 5C Cell Control[EN],7547124,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/806bdf52-9117-4220-85c4-df4263b76745
2107,US-MF-000010288,Beckman Coulter Inc.,D-75471252Z / EUDAMED,On the EU Market,W0103010599: HAEMATOLOGY CONTROLS - OTHER,Coulter Retic-C Cell Control [EN],7547125,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5824422c-ee20-412c-a035-3782a43dd010
2108,US-MF-000010288,Beckman Coulter Inc.,D-75471753G / EUDAMED,On the EU Market,W0103010507: WHOLE BLOOD CALIBRATORS,COULTER AcT 5dIff Calibrator[EN],7547175,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fdaeeb25-6c07-447a-addb-cbabbdeb085a
2109,US-MF-000010288,Beckman Coulter Inc.,D-75471873P / EUDAMED,On the EU Market,W0103010599: HAEMATOLOGY CONTROLS - OTHER,COULTER 4C-ES Cell Control[EN],7547187,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/db624e83-bb97-44bc-b189-844e2606bc56
2110,US-MF-000010288,Beckman Coulter Inc.,D-75471883R / EUDAMED,On the EU Market,W0103010599: HAEMATOLOGY CONTROLS - OTHER,COULTER 4C-ES Cell Control[EN],7547188,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/59a55c8b-f13d-4bcc-b350-139fbd8d4902
2111,US-MF-000010288,Beckman Coulter Inc.,D-75471893T / EUDAMED,On the EU Market,W0103010599: HAEMATOLOGY CONTROLS - OTHER,COULTER 4C-ES Cell Control[EN],7547189,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fd91daeb-f911-4f7c-ba68-21557b1a3a92
2112,US-MF-000010288,Beckman Coulter Inc.,D-75471903C / EUDAMED,On the EU Market,W0103010599: HAEMATOLOGY CONTROLS - OTHER,COULTER 4C-ES Cell Control[EN],7547190,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6da69c1d-f661-4d3c-9de2-d8ef90e41312
2113,US-MF-000010288,Beckman Coulter Inc.,D-75471983U / EUDAMED,On the EU Market,W0103010503: MULTILEVEL BLOOD CONTROLS,COULTER Ac•T 5diff Control Plus[EN],7547198,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b472fec1-0ab2-4454-b54f-3e38e374dba2
2114,US-MF-000010288,Beckman Coulter Inc.,D-75471993W / EUDAMED,On the EU Market,W0103010503: MULTILEVEL BLOOD CONTROLS,Coulter 5C Cell Control[EN],7547199,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6533fd66-5ac0-4f02-9c0d-9f710d1de48b
2115,US-MF-000010288,Beckman Coulter Inc.,D-75472022S / EUDAMED,On the EU Market,W0103010599: HAEMATOLOGY CONTROLS - OTHER,COULTER 4C-ES Cell Control[EN],7547202,,,,No,,No,No,No,,,No,Ireland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3f0e0148-48aa-49de-a908-b9afb0090012
2116,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77041IS6 / EUDAMED,On the EU Market,W0101050301: CALIBRATORS MULTICOMPONENT (CC),SPOTCHEM CALIBRATOR KIT[EN],77041I,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/85fde88e-33b7-4aee-bfa5-19d99045fe2c
2117,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77043HW / EUDAMED,On the EU Market,W0101050101: ASSAYED MULTICOMPONENT CONTROLS (CC),SPOTCHEM CALIBRATION CHECK[EN],77043,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/490441cb-0955-4a22-9d67-9cd23fb136cf
2118,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77083JA / EUDAMED,On the EU Market,W01010803: MULTIPLE ELECTROLYTES ONLY - ELECTRODES/BIOSENSORS,SPOTCHEM E-Plate[EN],77083,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0ea8b680-bd15-4190-b509-9f06c8e8774b
2119,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77160J3 / EUDAMED,On the EU Market,W01010213: GLUCOSE,SPOTCHEM II Glucose[EN],77160,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4834d01b-19d1-4354-9da7-4c2f7674bd3e
2120,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77161J5 / EUDAMED,On the EU Market,W01010232: URIC ACID,SPOTCHEM II Uric Acid[EN],77161,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bd5d182d-7711-49bc-b991-7b0d7fb51aad
2121,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77162J7 / EUDAMED,On the EU Market,W01010205: CHOLESTEROL,SPOTCHEM II Total Cholesterol[EN],77162,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/815c9b7d-5e6b-41fc-b320-2fa1ce67a5b6
2122,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77163J9 / EUDAMED,On the EU Market,W01010231: TRIGLYCERIDES,SPOTCHEM II Triglyceride[EN],77163,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fddf4ee6-0071-40b7-8a26-16389f302f4f
2123,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77164JB / EUDAMED,On the EU Market,W01010204: UREA/BLOOD UREA NITROGEN,SPOTCHEM II Blood Urea Nitrogen[EN],77164,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/90306038-ddec-438f-8ad0-76a53195f130
2124,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77165JD / EUDAMED,On the EU Market,W01010203: BILIRUBIN,SPOTCHEM II Total Bilirubin[EN],77165,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/cebb4369-4c84-4dfa-a61f-8c16473c0231
2125,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77166JF / EUDAMED,On the EU Market,W01010303: CALCIUM,SPOTCHEM II Calcium[EN],77166,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b54e4841-9928-494b-9050-b7bc64f277aa
2126,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77167JH / EUDAMED,On the EU Market,W01010230: TOTAL PROTEIN,SPOTCHEM II Total Protein[EN],77167,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b32b8ca0-42ee-4092-ac83-5a7b4373cfe1
2127,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77168JK / EUDAMED,On the EU Market,W01010201: ALBUMIN (CC),SPOTCHEM II Albumin[EN],77168,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2d5c94be-207e-4e64-b5c9-d4a243446e7a
2128,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77169JM / EUDAMED,On the EU Market,W01010110: ASPARTATE AMINO-TRANSFERASE,SPOTCHEM II GOT/AST[EN],77169,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b14feb59-4fc9-4f68-b5ba-09045ee2915f
2129,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77170J6 / EUDAMED,On the EU Market,W01010103: ALANINE AMINO-TRANSFERASE,SPOTCHEM II GPT/ALT[EN],77170,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6424300d-3862-44f4-adbb-d040ec42b5b9
2130,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77171J8 / EUDAMED,On the EU Market,W01010121: LACTATE DEHYDROGENASE ISOENZYMES,SPOTCHEM II LDH[EN],77171,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5c13c489-ccc9-4de7-8c5c-70feee070158
2131,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77172JA / EUDAMED,On the EU Market,W01010113: CREATINE KINASE - TOTAL,SPOTCHEM II CPK[EN],77172,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/dacbeab9-fc86-48de-983e-92ec1b8cf601
2132,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77174JE / EUDAMED,On the EU Market,W01010107: AMYLASE - TOTAL,SPOTCHEM II Amylase[EN],77174,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3ded0ced-74a3-4914-bd2e-57175abfc459
2133,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77175JG / EUDAMED,On the EU Market,W01010116: GAMMA GLUTAMYLTRANSFERASE,SPOTCHEM II GGT[EN],77175,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5fd07c3e-c52f-4c21-bb71-5d2b9c09e2e6
2134,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77176JJ / EUDAMED,On the EU Market,W01010105: ALKALINE PHOSPHATASE - TOTAL,SPOTCHEM II ALP[EN],77176,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/df4d77a8-bdf2-407f-b059-bcbd27a0a4e3
2135,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77177JL / EUDAMED,On the EU Market,W01010207: CREATININE,SPOTCHEM II Creatinine[EN],77177,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ef490561-7d5a-4a95-86b1-94b2d3215c84
2136,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77178JN / EUDAMED,On the EU Market,W01010210: FRUCTOSAMINE,SPOTCHEM II Fructosamine[EN],77178,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6ab8d590-88bb-4c1b-9d64-ce0d216c9154
2137,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77179JQ / EUDAMED,On the EU Market,W01010307: PHOSPHATE INORGANIC / PHOSPHORUS,SPOTCHEM II Inorganic Phosphorus[EN],77179,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/666d26f1-58d0-4b28-969f-936a4c3800bc
2138,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77180J9 / EUDAMED,On the EU Market,W01010306: MAGNESIUM,SPOTCHEM II Magnesium[EN],77180,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8f8b8fcb-d234-4a25-88ec-9bc4ead0f120
2139,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77181JB / EUDAMED,On the EU Market,W01010215: HIGH DENSITY LIPOPROTEIN CHOLESTEROL,SPOTCHEM II HDL-Cholesterol (Direct Method)[EN],77181,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/061bfeba-14ee-4516-9d8d-0e4f8b5be0ac
2140,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77182JD / EUDAMED,On the EU Market,W01010404: MULTIPLE PARAMETERS (MIX OF ALL) - CLIN. CHEM LAB R.,SPOTCHEM II Liver-1 [EN],77182,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9851f473-2671-4853-9d57-336863a85bb5
2141,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77183JF / EUDAMED,On the EU Market,W01010404: MULTIPLE PARAMETERS (MIX OF ALL) - CLIN. CHEM LAB R.,SPOTCHEM II STAT-1[EN],77183,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ad23ea8e-bf13-401e-b498-ac348ad29bb7
2142,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77184JH / EUDAMED,On the EU Market,W01010404: MULTIPLE PARAMETERS (MIX OF ALL) - CLIN. CHEM LAB R.,SPOTCHEM II PANEL-1[EN],77184,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/504ce592-3a55-45d5-9c19-ac43c19d5b82
2143,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77185JK / EUDAMED,On the EU Market,W01010404: MULTIPLE PARAMETERS (MIX OF ALL) - CLIN. CHEM LAB R.,SPOTCHEM II PANEL-2[EN],77185,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9c61e9d5-0371-4e8b-9335-b19e9fd298f7
2144,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77186JM / EUDAMED,On the EU Market,W01010404: MULTIPLE PARAMETERS (MIX OF ALL) - CLIN. CHEM LAB R.,SPOTCHEM II Heart-2[EN],77186,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/59192169-2409-473a-8486-af177f1349ff
2145,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77187JP / EUDAMED,On the EU Market,W01010404: MULTIPLE PARAMETERS (MIX OF ALL) - CLIN. CHEM LAB R.,SPOTCHEM II Kidney-2[EN],77187,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0568b922-3c6e-48b5-bcc1-b864ae8f7717
2146,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77188JR / EUDAMED,On the EU Market,W01010404: MULTIPLE PARAMETERS (MIX OF ALL) - CLIN. CHEM LAB R.,SPOTCHEM II KENSHIN-2[EN],77188,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c18e034d-2905-48e7-83aa-f249acd9936e
2147,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77189JT / EUDAMED,On the EU Market,W01010404: MULTIPLE PARAMETERS (MIX OF ALL) - CLIN. CHEM LAB R.,SPOTCHEM II PANEL-V[EN],77189,,,,No,,No,No,No,,,No,Finland,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9f7d54ee-c87b-49cc-bf1c-b5f8101f5a01
2148,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77395JY / EUDAMED,On the EU Market,W01010213: GLUCOSE,SPOTCHEM II Glucose[EN],77395,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c0710a3b-38e8-4108-ae61-0d20460842f4
2149,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77396K2 / EUDAMED,On the EU Market,W01010232: URIC ACID,SPOTCHEM II Uric Acid[EN],77396,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6052bc36-5c15-44e7-801d-d833fc33c962
2150,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77397K4 / EUDAMED,On the EU Market,W01010205: CHOLESTEROL,SPOTCHEM II Total Cholesterol[EN],77397,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7f987d09-1f6e-4fba-8fbb-086c8b6c8f7f
2151,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77398K6 / EUDAMED,On the EU Market,W01010231: TRIGLYCERIDES,SPOTCHEM II Triglyceride[EN],77398,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/96a4e01e-4a62-4877-b15a-04726e26e96a
2152,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77399K8 / EUDAMED,On the EU Market,W01010204: UREA/BLOOD UREA NITROGEN,SPOTCHEM II Blood Urea Nitrogen[EN],77399,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9a3fcc5c-0db9-458f-b114-7cbf34a56027
2153,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77400HY / EUDAMED,On the EU Market,W01010203: BILIRUBIN,SPOTCHEM II Total Bilirubin[EN],77400,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2cdf72e3-f97f-4ae8-b2ef-ba3d723f92d1
2154,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77402J4 / EUDAMED,On the EU Market,W01010230: TOTAL PROTEIN,SPOTCHEM II Total Protein[EN],77402,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5844ed33-08a5-4aae-a650-5e03ecc32593
2155,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77403J6 / EUDAMED,On the EU Market,W01010201: ALBUMIN (CC),SPOTCHEM II Albumin[EN],77403,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b3ca15d0-84f6-4750-9729-fe474eabef22
2156,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77404J8 / EUDAMED,On the EU Market,W01010110: ASPARTATE AMINO-TRANSFERASE,SPOTCHEM II GOT/AST[EN],77404,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/80198863-0c3b-4e39-8ee5-d51c70a21b5e
2157,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77405JA / EUDAMED,On the EU Market,W01010103: ALANINE AMINO-TRANSFERASE,SPOTCHEM II GPT/ALT[EN],77405,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/78bda92a-a7f9-46e6-870d-ccd12300ebec
2158,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77406JC / EUDAMED,On the EU Market,W01010121: LACTATE DEHYDROGENASE ISOENZYMES,SPOTCHEM II LDH[EN],77406,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7a7910e4-29fa-4e79-a3b4-4fd698707d76
2159,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77407JE / EUDAMED,On the EU Market,W01010113: CREATINE KINASE - TOTAL,SPOTCHEM II CPK [EN],77407,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ae348efd-1f69-44a8-80a8-53355dc85874
2160,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77409JJ / EUDAMED,On the EU Market,W01010107: AMYLASE - TOTAL,SPOTCHEM II Amylase[EN],77409,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1a86250e-88cb-4a31-9ab0-f0f4944b0c7b
2161,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77410J3 / EUDAMED,On the EU Market,W01010116: GAMMA GLUTAMYLTRANSFERASE,SPOTCHEM II GGT [EN],77410,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4b86412e-f0e4-41e4-8e34-b55ed9d78b6e
2162,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77411J5 / EUDAMED,On the EU Market,W01010105: ALKALINE PHOSPHATASE - TOTAL,SPOTCHEM II ALP [EN],77411,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/23958fcd-9990-48f3-a95b-b034c5e9ec83
2163,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77412J7 / EUDAMED,On the EU Market,W01010207: CREATININE,SPOTCHEM II Creatinine[EN],77412,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f9de0e27-46ec-40c1-bcff-f6ab6e43f1a7
2164,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77413J9 / EUDAMED,On the EU Market,W01010210: FRUCTOSAMINE,SPOTCHEM II Fructosamine[EN],77413,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1a7890e3-c6c3-45b0-af62-28a3687b9276
2165,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77414JB / EUDAMED,On the EU Market,W01010307: PHOSPHATE INORGANIC / PHOSPHORUS,SPOTCHEM II Inorganic Phosphorus[EN],77414,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f75b8ad4-b749-4b28-b56e-1bab177b2b2a
2166,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77415JD / EUDAMED,On the EU Market,W01010306: MAGNESIUM,SPOTCHEM II Magnesium[EN],77415,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/987f11ee-e2e8-415d-af0c-35bb2ed7411e
2167,JP-MF-000003008,"ARKRAY Factory, Inc.",D-77416JF / EUDAMED,On the EU Market,W01010215: HIGH DENSITY LIPOPROTEIN CHOLESTEROL,SPOTCHEM II HDL-Cholesterol (Direct Method)[EN],77416,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5e3ba01d-b770-4133-b527-6fd4b3780020
