,Actor ID/SRN,Actor/Organisation name,Device Name,Markets,link
1850,JP-MF-000003008,"ARKRAY Factory, Inc.",SPOTCHEM D-00 QR (SD-9811),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/68e19406-9c17-4487-9d86-e2cf68595ce7
1851,JP-MF-000003008,"ARKRAY Factory, Inc.",AUTION EYE Sheath Solution,Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Turkey. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/52782e31-efc2-4155-96d1-2e710cefd1ae
1852,JP-MF-000003008,"ARKRAY Factory, Inc.",AUTION EYE Sheath Solution,Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Turkey. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/47dd7465-52f3-4eda-a392-e7f3101d2478
1853,JP-MF-000003008,"ARKRAY Factory, Inc.",AUTION EYE Sheath Solution,Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Turkey. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/dc3216ba-99b9-49cd-b7e3-19aa2215d2ee
1854,JP-MF-000003008,"ARKRAY Factory, Inc.",PocketChem BA (PA-4140),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/0a9b7508-0d14-4dd3-8862-e88daad2de73
1855,JP-MF-000003008,"ARKRAY Factory, Inc.",PocketChem BA (PA-4140),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/fed44003-04a2-4005-96fa-723a5dbff4ca
1856,JP-MF-000003008,"ARKRAY Factory, Inc.",SPOTCHEM EL (SE-1520),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/8e5bbd0f-150b-4c3d-a156-5252725f3b3b
1857,JP-MF-000003008,"ARKRAY Factory, Inc.",SPOTCHEM EL (SE-1520),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/cf75aca3-353a-4f61-b187-6c9bc1e34670
1858,JP-MF-000003008,"ARKRAY Factory, Inc.",The Lab 001 (CE-8810),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/996c3ccb-836a-48c5-aea4-b5fa7b3320f6
1859,JP-MF-000003008,"ARKRAY Factory, Inc.",Cuvette (heparin),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/34fb728f-c1c3-4ad4-b1f9-ad5bfdc65f08
1860,JP-MF-000003008,"ARKRAY Factory, Inc.",Cuvette (heparin),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/0a7715c0-5d87-4ee5-acde-27c23da32b8c
1861,JP-MF-000003008,"ARKRAY Factory, Inc.",Cuvette (heparin),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/6fd3738e-d2f6-45e6-9369-5fd715787ab0
1862,JP-MF-000003008,"ARKRAY Factory, Inc.",Cuvette (heparin),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/e73368ff-3ea0-4796-bc43-70ce31bf0979
1863,JP-MF-000003008,"ARKRAY Factory, Inc.",Centrifuge Cup (for D-Concept),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/44f2cf00-a405-4670-8cb7-6a6166b245a3
1864,JP-MF-000003008,"ARKRAY Factory, Inc.",Centrifuge Cup (for D-Concept),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/0f13d083-2379-42f8-82b8-722184a97a10
1865,JP-MF-000003008,"ARKRAY Factory, Inc.",Whole Blood Sample Tube,Austria. (From None to None) | Belgium. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/0d5f03b1-09a9-48ce-99ef-dfea0972ceb5
1866,JP-MF-000003008,"ARKRAY Factory, Inc.",Whole Blood Sample Tube,Austria. (From None to None) | Belgium. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/70f8be23-66fb-4bbb-b289-83123183e319
1867,JP-MF-000003008,"ARKRAY Factory, Inc.",Whole Blood Sample Tube,Austria. (From None to None) | Belgium. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/a12df851-4e34-4cc2-b623-d3566f17f543
1868,JP-MF-000003008,"ARKRAY Factory, Inc.",Whole Blood Sample Tube,Austria. (From None to None) | Belgium. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/ba878673-85bf-4a7a-a00b-9da566a178b9
1869,JP-MF-000003008,"ARKRAY Factory, Inc.",Centrifuge Tube (for SPOTCHEM EZ),Austria. (From None to None) | Belgium. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/77512f92-cac1-48f1-887e-3a541f38bf7b
1870,JP-MF-000003008,"ARKRAY Factory, Inc.",Centrifuge Tube (for SPOTCHEM EZ),Austria. (From None to None) | Belgium. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/c9e4fb04-8b5d-46ac-b870-33e8d52cfc22
1871,JP-MF-000003008,"ARKRAY Factory, Inc.",AutionIDaten (AE-4070),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/4ec09809-90bd-44ab-8512-29fb74cebccb
1872,JP-MF-000003008,"ARKRAY Factory, Inc.",AutionIDaten (AE-4070),Austria. (From None to None) | Belgium. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/e5a506e6-63aa-4ab6-a867-47255eb96fa6
1873,JP-MF-000003008,"ARKRAY Factory, Inc.",AUTION EYE Sheath Solution,Ireland. (From None to None) | Portugal. (From None to None) | Spain. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/be89bfe8-c40c-4d01-8c13-7a7defd56109
1874,JP-MF-000003008,"ARKRAY Factory, Inc.",AUTION EYE Sheath Solution,Ireland. (From None to None) | Portugal. (From None to None) | Spain. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/376a423a-5055-4a4d-af1a-9877e144df86
1875,JP-MF-000003008,"ARKRAY Factory, Inc.",AUTION EYE Sheath Solution,Bulgaria. (From None to None) | Croatia. (From None to None) | Czech Republic. (From None to None) | Hungary. (From None to None) | Ireland. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/e364fee0-95e2-4c76-8b61-c8a1f2ea2e12
1876,JP-MF-000003008,"ARKRAY Factory, Inc.",AUTION EYE Sheath Solution,Bulgaria. (From None to None) | Croatia. (From None to None) | Czech Republic. (From None to None) | Hungary. (From None to None) | Ireland. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/1bddc875-2f88-48cf-b418-48af68aa9103
1877,JP-MF-000003008,"ARKRAY Factory, Inc.",AUTION EYE Sheath Solution,Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | Ireland. (From None to None) | Latvia. (From None to None) | Lithuania. (From None to None) | Poland. (From None to None) | Sweden. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/2f310d2f-37b2-495b-8bfe-04ad3b2af656
1878,JP-MF-000003008,"ARKRAY Factory, Inc.",AUTION EYE Sheath Solution,Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | Ireland. (From None to None) | Latvia. (From None to None) | Lithuania. (From None to None) | Poland. (From None to None) | Sweden. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/4210c05b-9ade-4deb-bac4-180928f635ae
1879,JP-MF-000003008,"ARKRAY Factory, Inc.",Concentrated Washing Solution 3,Ireland. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/b2f8e7db-f44f-469f-b187-7148d2ea7668
1880,JP-MF-000003008,"ARKRAY Factory, Inc.",Concentrated Washing Solution 3,Ireland. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/33b68f5e-7762-4606-972d-1bf6d7052a24
1881,JP-MF-000003008,"ARKRAY Factory, Inc.",Concentrated Washing Solution 3,Bulgaria. (From None to None) | Croatia. (From None to None) | Czech Republic. (From None to None) | Hungary. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/160b74a9-d8b5-4aee-80e4-99ac12734e91
1882,JP-MF-000003008,"ARKRAY Factory, Inc.",Concentrated Washing Solution 3,Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | Latvia. (From None to None) | Lithuania. (From None to None) | Poland. (From None to None) | Sweden. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/2f8640ee-dbeb-4b33-9ea6-5c5c79366c70
1883,JP-MF-000003008,"ARKRAY Factory, Inc.",Washing Solution (Concentrate),Ireland. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/332441fa-9abe-483f-a47d-74b1a3143919
1884,JP-MF-000003008,"ARKRAY Factory, Inc.",Washing Solution (Concentrate),Ireland. (From None to None) | Portugal. (From None to None) | Spain. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/c5b016f2-ec96-4099-ab13-1e4d61084045
1885,JP-MF-000003008,"ARKRAY Factory, Inc.",Washing Solution (Concentrate),Czech Republic. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/815498bc-4f15-4107-b42d-5d79b3da2617
1886,JP-MF-000003008,"ARKRAY Factory, Inc.",Washing Solution (Concentrate),Czech Republic. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/27ba94e0-4c6e-4620-a8c2-f776665de878
1887,JP-MF-000003008,"ARKRAY Factory, Inc.",Washing Solution (Concentrate),Lithuania. (From None to None) | Poland. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/7944ee96-3aa0-40f1-98f8-00e653e484d8
1888,JP-MF-000014037,SYSMEX CORPORATION,Lysercell WDF,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/dfd3bf11-1650-4a0b-9663-2f6318e9c03a
1889,JP-MF-000014037,SYSMEX CORPORATION,,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/d6c9e302-70bb-449b-a3b5-167ca0f4df80
1890,JP-MF-000008516,LSI Medience Corporation,PATHFAST,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2961a3ba-d25e-47dd-8aad-7fb86bf20afc
1891,JP-MF-000008516,LSI Medience Corporation,PATHFAST TIP,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c1157d53-e1ee-47fd-9242-bd7c29c4c802
1892,JP-MF-000008516,LSI Medience Corporation,PATHFAST WASTE BOX,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6d44767d-2ce8-4875-88dd-5c5bc1207f8a
1893,US-MF-000010288,Beckman Coulter Inc.,MICROPLATE P3 BARCODED(12PCS/SET),Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/05c65ba7-cfc7-405a-a790-db80ca2760ae
1894,US-MF-000010288,Beckman Coulter Inc.,MICROPLATE P4BARCODED(12PCS/SET),Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/0c0ff30f-6682-4d7d-90b1-95cce422203f
1895,US-MF-000010288,Beckman Coulter Inc.,"Sample Cup, 2.5mL",Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/851ef9c5-9359-42d7-bf73-b212beb9bdb5
1896,US-MF-000010288,Beckman Coulter Inc.,Na Electrode A&T (1 ea.),Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/7e6ec6d2-749f-41a3-a1aa-94d3830ca2be
1897,US-MF-000010288,Beckman Coulter Inc.,K Electrode A&T (1 ea.),Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/f6b6ddb8-bf98-4c95-9d7e-ff7263c8b026
