,Actor ID/SRN,Actor/Organisation name,UDI-DI code,Status,Nomenclature code(s),Name/Trade name(s),Reference-catalogue number,Additional Product description,Additional information url,Clinical sizes,Labelled as single use,Maximum number of reuses,Need for sterilisation before use,Device labelled as sterile,Containing Latex,Storage and handling conditions,Critical warnings or contra-indications,Reprocessesed single use device,Member state of the placing on the EU market of the device,link
3018,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302409 / GS1,On the EU Market,"W05020199: SAMPLES TRANSPORT, CONTAINERS - OTHER",Sample Preservation Solution [EN],220201,"This kit is used for the preservation of tissues and cytopathological samples.
The kit is “For Professional Use Only” by trained and validated laboratory personnel. [EN]",,,Yes,1,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | The kit is only for single use. | Before use. carefully check whether the reagent components are complete. | The person who uses the kit should be trained and wears mask. gloves and other relevant protective equipment. ,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/27cada9f-f37a-4462-a109-d2e8bf86cd79
3019,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302416 / GS1,On the EU Market,"W05020199: SAMPLES TRANSPORT, CONTAINERS - OTHER",Sample Preservation Solution [EN],220201,"This kit is used for the preservation of tissues and cytopathological samples.
The kit is “For Professional Use Only” by trained and validated laboratory personnel.[EN]",,,Yes,1,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | The kit is only for single use. | Before use. carefully check whether the reagent components are complete. | The person who uses the kit should be trained and wears mask. gloves and other relevant protective equipment. ,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4359df37-ac8a-42fa-9eb7-dcbd786c96fa
3020,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302423 / GS1,On the EU Market,"W05020199: SAMPLES TRANSPORT, CONTAINERS - OTHER",Sample Preservation Solution [EN],220201,"This kit is used for the preservation of tissues and cytopathological samples.
The kit is “For Professional Use Only” by trained and validated laboratory personnel. [EN]",,,Yes,1,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | The kit is only for single use. | Before use. carefully check whether the reagent components are complete. | The person who uses the kit should be trained and wears mask. gloves and other relevant protective equipment. ,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/16a7f1d1-d9ae-49ea-aed2-b864a978ed1b
3021,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302447 / GS1,On the EU Market,W0105900103: SUPPLEMENTAL NA REAGENTS,Sample Pretreatment Kit for DNA Methylation Test[EN],250201,"This kit is used for bisulfite conversion and subsequent purification of converted DNA. The end product from this kit can be used for epigenetic testing.
The kit is “For Professional Use Only” by trained and validated laboratory personnel.[EN]",,,No,,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | Before use. please check carefully whether the reagent components are complete. | Sample treatment in the biosafety cabinet. wear work clothes and disposable gloves during the test process and use the dump tubular pipettor. ,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6f204db5-a428-40ca-9020-2a59ea97bfd1
3022,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302454 / GS1,On the EU Market,"W05020199: SAMPLES TRANSPORT, CONTAINERS - OTHER",Cell Preservation Solution [EN],220101,"The Cell Preservation Solution is used for the preservation and transportation of cells from the human body. It is only used for in vitro diagnostic, not for therapeutic purposes.
The kit is “For Professional Use Only” by trained and validated laboratory personnel.[EN]",,,Yes,1,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | The kit is only for single use. | Before use. carefully check whether the reagent components are complete.,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/aa57e91c-3cd8-4d1c-aaf0-e685104d420d
3023,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302461 / GS1,On the EU Market,"W05020199: SAMPLES TRANSPORT, CONTAINERS - OTHER",Cell Preservation Solution [EN],220101,"The Cell Preservation Solution is used for the preservation and transportation of cells from the human body. It is only used for in vitro diagnostic, not for therapeutic purposes.
The kit is “For Professional Use Only” by trained and validated laboratory personnel.[EN]",,,Yes,1,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | The kit is only for single use. | Before use. carefully check whether the reagent components are complete.,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e6da89cb-1d54-4b4f-b92e-475e00f2e955
3024,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302478 / GS1,On the EU Market,W0105900103: SUPPLEMENTAL NA REAGENTS,Nucleic Acid Extraction Reagent[EN],201101,"This kit is used for extraction and purification of nucleic acid from stool specimens. The nucleic acid product from this kit can be used for clinical in vitro detection and other downstream applications. 
The kit is “For Professional Use Only” by trained and validated laboratory personnel. [EN]",,,No,,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | Before use. carefully check whether the reagent components are complete. | Sample treatment in the biosafety cabinet. wear work clothes and disposable gloves during the test process and use the dump tubular pipettor. ,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7aa3294e-d669-4649-8d03-c51d77aa76fb
3025,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302485 / GS1,On the EU Market,W0105900103: SUPPLEMENTAL NA REAGENTS,Nucleic Acid Extraction Reagent[EN],201101,"This kit is used for extraction and purification of nucleic acid from stool specimens. The nucleic acid product from this kit can be used for clinical in vitro detection and other downstream applications. 
The kit is “For Professional Use Only” by trained and validated laboratory personnel. [EN]",,,No,,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | Before use. carefully check whether the reagent components are complete. | Sample treatment in the biosafety cabinet. wear work clothes and disposable gloves during the test process and use the dump tubular pipettor.,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a3bbf56e-a8f6-4342-a180-3e54860736a5
3026,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302492 / GS1,On the EU Market,W0105900101: REAGENTS FOR DNA AND/OR RNA EXTRACTION AND PREPARATION: BACTERIA AND/OR VIRUS,Nucleic Acid Extraction Reagent[EN],2001FC,"This kit is designed for the isolation of DNA/RNA from upper respiratory tract specimens (including oral swabs, throat swabs, nasal swabs, nasopharyngeal extracts), lower respiratory tract specimens (including deep cough sputum, respiratory tract extracts, bronchoalveolar lavage fluid, alveolar lavage fluid), cervical exfoliated cells, vaginal swabs, anal swabs and skin swabs.
The kit is “For Professional Use Only” by trained and validated laboratory personnel.[EN]",,,Yes,1,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | The kit is only for single use. | Before use. carefully check whether the reagent components are complete. | This kit contain guanidine salts (e.g.. guanidine thiocyanate and guanidine hydrochloride) that may produce hazardous gases when combined with bleach (sodium hypochlorite) and/or strong acids.  | Sample treatment in the biosafety cabinet. wear work clothes and disposable gloves during the test process and use the dump tubular pipettor. ,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6a0a2612-ee7a-4d51-9ddd-1193f3822a47
3027,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302508 / GS1,On the EU Market,W0105900101: REAGENTS FOR DNA AND/OR RNA EXTRACTION AND PREPARATION: BACTERIA AND/OR VIRUS,Nucleic Acid Extraction Reagent[EN],2001FC,"This kit is designed for the isolation of DNA/RNA from upper respiratory tract specimens (including oral swabs, throat swabs, nasal swabs, nasopharyngeal extracts), lower respiratory tract specimens (including deep cough sputum, respiratory tract extracts, bronchoalveolar lavage fluid, alveolar lavage fluid), cervical exfoliated cells, vaginal swabs, anal swabs and skin swabs.
The kit is “For Professional Use Only” by trained and validated laboratory personnel.[EN]",,,Yes,1,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | The kit is only for single use. | Before use. carefully check whether the reagent components are complete. | This kit contain guanidine salts (e.g.. guanidine thiocyanate and guanidine hydrochloride) that may produce hazardous gases when combined with bleach (sodium hypochlorite) and/or strong acids. | Sample treatment in the biosafety cabinet. wear work clothes and disposable gloves during the test process and use the dump tubular pipettor.,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3e327398-2d4b-4460-93a5-61e8e3886827
3028,CN-MF-000013666,"Yaneng BIOscience (Shenzhen) Co., Ltd.",06955931302515 / GS1,On the EU Market,W0105900101: REAGENTS FOR DNA AND/OR RNA EXTRACTION AND PREPARATION: BACTERIA AND/OR VIRUS,Nucleic Acid Extraction Reagent[EN],2001FC,"This kit is designed for the isolation of DNA/RNA from upper respiratory tract specimens (including oral swabs, throat swabs, nasal swabs, nasopharyngeal extracts), lower respiratory tract specimens (including deep cough sputum, respiratory tract extracts, bronchoalveolar lavage fluid, alveolar lavage fluid), cervical exfoliated cells, vaginal swabs, anal swabs and skin swabs.
The kit is “For Professional Use Only” by trained and validated laboratory personnel.[EN]",,,Yes,1,No,No,No,Stored at room temperature (10°C to 30°C).,Read the instructions for use before use. | The kit is only for single use. | Before use. carefully check whether the reagent components are complete. |  This kit contain guanidine salts (e.g.. guanidine thiocyanate and guanidine hydrochloride) that may produce hazardous gases when combined with bleach (sodium hypochlorite) and/or strong acids.  |  Sample treatment in the biosafety cabinet. wear work clothes and disposable gloves during the test process and use the dump tubular pipettor. ,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e057c1e5-0ca5-4718-951f-a23ee45c5b5a
3029,CN-MF-000019986,"Hubei MEIBAO Biotechnology Co., Ltd",06957290300010 / GS1,On the EU Market,W0102160302: HCG - RT & POC,BE SURE[EN],5.5mm,,,,Yes,1,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/354762b4-57c6-4697-8292-7d8de4e7bebe
3030,CN-MF-000019986,"Hubei MEIBAO Biotechnology Co., Ltd",06957290300034 / GS1,On the EU Market,W0102160302: HCG - RT & POC,Frühtest[EN],5.5mm,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fd9ab8b4-1f3c-4e5d-a3fb-693711e6c36a
3031,CN-MF-000021843,"Amoy Diagnostics Co., LTD.",06959094210410 / GS1,On the EU Market,W050299: DEVICES FOR SAMPLES TRANSPORT - OTHER,,8.02.0002,,,,No,,No,No,No,The kit should be transported and stored dry at room temperature (10~30℃).,Harmful if swallowed or harmful if inhaled.  Causes skin irritation.  Causes serious eye irritation.,No,United Kingdom (Northern Ireland only),https://ec.europa.eu/tools/eudamed/#/screen/search-device/ec122705-503d-492c-a45d-c1b11384f3cf
3032,CN-MF-000021843,"Amoy Diagnostics Co., LTD.",06959094210427 / GS1,On the EU Market,W050299: DEVICES FOR SAMPLES TRANSPORT - OTHER,,8.02.0078,,,,No,,No,No,No,The kit should be transported and stored dry at room temperature (10~30℃).,Harmful if swallowed or harmful if inhaled. Causes skin irritation. Causes serious eye irritation.,No,United Kingdom (Northern Ireland only),https://ec.europa.eu/tools/eudamed/#/screen/search-device/aee9b472-ad6b-431d-bba7-3851851b8afa
3033,CN-MF-000021843,"Amoy Diagnostics Co., LTD.",06959094210434 / GS1,On the EU Market,W050299: DEVICES FOR SAMPLES TRANSPORT - OTHER,,8.02.0079,,,,No,,No,No,No,The kit should be transported and stored dry at room temperature (10~30℃).,Harmful if swallowed or harmful if inhaled. Causes skin irritation. Causes serious eye irritation.,No,United Kingdom (Northern Ireland only),https://ec.europa.eu/tools/eudamed/#/screen/search-device/7b2b1598-c815-455c-a010-c817e0218f8f
3034,CN-MF-000021843,"Amoy Diagnostics Co., LTD.",06959094210441 / GS1,On the EU Market,W050299: DEVICES FOR SAMPLES TRANSPORT - OTHER,,8.02.0077,,,,No,,No,No,No,The kit should be transported and stored dry at room temperature (10~30℃).,Harmful if swallowed or harmful if inhaled. Causes skin irritation. Causes serious eye irritation.,No,United Kingdom (Northern Ireland only),https://ec.europa.eu/tools/eudamed/#/screen/search-device/7fb51b9e-3d76-4d72-a334-d89d9e0fb1b7
3035,CN-MF-000021843,"Amoy Diagnostics Co., LTD.",06959094210465 / GS1,On the EU Market,W050299: DEVICES FOR SAMPLES TRANSPORT - OTHER,,8.02.0003,,,,No,,No,No,No,The kit should be transported and stored dry at room temperature (10~30℃).,Harmful if swallowed or harmful if inhaled. Causes skin irritation. Causes serious eye irritation.,No,United Kingdom (Northern Ireland only),https://ec.europa.eu/tools/eudamed/#/screen/search-device/66fbe019-5e9b-4932-918d-26f6111f2a47
3036,CN-MF-000021843,"Amoy Diagnostics Co., LTD.",06959094210472 / GS1,On the EU Market,W050299: DEVICES FOR SAMPLES TRANSPORT - OTHER,,8.02.0004,,,,No,,No,No,No,The kit should be transported and stored dry at room temperature (10~30℃).,Harmful if swallowed or harmful if inhaled. Causes skin irritation. Causes serious eye irritation,No,United Kingdom (Northern Ireland only),https://ec.europa.eu/tools/eudamed/#/screen/search-device/021f34cc-9767-4381-afc9-bab7b0eb77a0
3037,CN-MF-000021843,"Amoy Diagnostics Co., LTD.",06959094210489 / GS1,On the EU Market,W050299: DEVICES FOR SAMPLES TRANSPORT - OTHER,,8.02.0001,,,,No,,No,No,No,The kit should be transported and stored dry at room temperature (10~30℃).,Harmful if swallowed or harmful if inhaled. Causes skin irritation. Causes serious eye irritation.,No,United Kingdom (Northern Ireland only),https://ec.europa.eu/tools/eudamed/#/screen/search-device/cb47872a-2a56-4e4f-8450-c1658fa9dbf8
3038,CN-MF-000018920,"Ailex Technology Group Co., Ltd.",06970133920886 / GS1,On the EU Market,W0201060101: GLYCOSILATED HEMOGLOBIN DEVICEs,,AH-600,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b5e3250d-bbeb-4f3d-9aca-6cfee8c1746e
3039,CN-MF-000005654,"Shenzhen Lifotronic Technology Co., Ltd.",06970341684785 / GS1,,W0201020101: AUTOMATED IMMUNOCHEMISTRY ANALYSERS - LOW ROUTINE (Throughput <= 100 test/h),,0120508,,,,No,,No,No,No,,,No,,https://ec.europa.eu/tools/eudamed/#/screen/search-device/605bcb8c-f3f3-4778-b138-49ce6b752f44
3040,CN-MF-000005654,"Shenzhen Lifotronic Technology Co., Ltd.",06970341686376 / GS1,On the EU Market,W01010214: GLYCOSYLATED/GLYCATED HAEMOGLOBIN (CC),,0320200912,,,,Yes,1,No,No,No,Whole blood samples can be stored at room temperature for 24 h or can be stored at 2-8℃ for 7 days,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/31e809f7-c46a-45e4-bb83-cc0b958511c2
3041,CN-MF-000005654,"Shenzhen Lifotronic Technology Co., Ltd.",06970341686383 / GS1,On the EU Market,W01010214: GLYCOSYLATED/GLYCATED HAEMOGLOBIN (CC),,55044,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0cb786eb-a34b-48ac-a17c-1bf6278de11f
3042,CN-MF-000005654,"Shenzhen Lifotronic Technology Co., Ltd.",06970341686390 / GS1,On the EU Market,W01010214: GLYCOSYLATED/GLYCATED HAEMOGLOBIN (CC),,55045,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ba71c07d-76b3-4774-be77-ff1177a7a7c8
3043,CN-MF-000005654,"Shenzhen Lifotronic Technology Co., Ltd.",06970341686406 / GS1,On the EU Market,W01010214: GLYCOSYLATED/GLYCATED HAEMOGLOBIN (CC),,55046,,,,No,,No,No,No,,,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8f57a610-9aa1-4c37-b7a9-a87b1d8fd451
3044,CN-MF-000005654,"Shenzhen Lifotronic Technology Co., Ltd.",06970341688158 / GS1,On the EU Market,W0105900101: REAGENTS FOR DNA AND/OR RNA EXTRACTION AND PREPARATION: BACTERIA AND/OR VIRUS,,529021,,,,No,,No,No,No,Store at room temperature (10~30℃),,No,Netherlands,https://ec.europa.eu/tools/eudamed/#/screen/search-device/84a5ec85-3087-40bc-9ae0-300637ca1eef
3045,CN-MF-000005654,"Shenzhen Lifotronic Technology Co., Ltd.",06970341688165 / GS1,On the EU Market,W0105900101: REAGENTS FOR DNA AND/OR RNA EXTRACTION AND PREPARATION: BACTERIA AND/OR VIRUS,,529006,,,,No,,No,No,No,Store at room temperature (10~30℃),,No,Netherlands,https://ec.europa.eu/tools/eudamed/#/screen/search-device/665ca108-c914-4781-bfcc-5ac9bec62ce5
3046,CN-MF-000005654,"Shenzhen Lifotronic Technology Co., Ltd.",06970341688172 / GS1,On the EU Market,W0105900101: REAGENTS FOR DNA AND/OR RNA EXTRACTION AND PREPARATION: BACTERIA AND/OR VIRUS,,529007,,,,No,,No,No,No,Store at room temperature (10~30℃),,No,Netherlands,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fe1e5a38-67dc-4e25-a83e-edf2f90fc150
3047,CN-MF-000005654,"Shenzhen Lifotronic Technology Co., Ltd.",06970341688189 / GS1,On the EU Market,W0105900101: REAGENTS FOR DNA AND/OR RNA EXTRACTION AND PREPARATION: BACTERIA AND/OR VIRUS,,529004,,,,No,,No,No,No,Store at room temperature (10~30℃),,No,Netherlands,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1006c474-5575-4e74-bee3-bfffe07f25dd
3048,CN-MF-000005654,"Shenzhen Lifotronic Technology Co., Ltd.",06970341688196 / GS1,On the EU Market,W0105900101: REAGENTS FOR DNA AND/OR RNA EXTRACTION AND PREPARATION: BACTERIA AND/OR VIRUS,,529005,,,,No,,No,No,No,Store at room temperature (10~30℃),,No,Netherlands,https://ec.europa.eu/tools/eudamed/#/screen/search-device/671eb21e-78b9-436f-9428-4518fa8f1244
3049,CN-MF-000012412,"Shenzhen BOSH Diagnostics, Ltd.",06970417340072 / GS1,On the EU Market,W0201069099: VARIOUS RAPID TEST CHEMISTRY / IMMUNOCHEMISTRY INSTRUMENTS - OTHER,Colloidal Gold Immunoassay System[EN],CT3,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b7265384-0fd6-43d3-acd3-c6824eb21d62
3050,CN-MF-000012412,"Shenzhen BOSH Diagnostics, Ltd.",06970417340072 / GS1,On the EU Market,W0201069099: VARIOUS RAPID TEST CHEMISTRY / IMMUNOCHEMISTRY INSTRUMENTS - OTHER,Colloidal Gold-labeled Immunoassay System[EN],CT3,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/07d3ee94-276e-42bd-9046-9b1f4a10fc62
3051,CN-MF-000012412,"Shenzhen BOSH Diagnostics, Ltd.",06970417340324 / GS1,On the EU Market,W0201069099: VARIOUS RAPID TEST CHEMISTRY / IMMUNOCHEMISTRY INSTRUMENTS - OTHER,Magnetic Immunoassay System[EN],m16,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bbc42841-2f85-4127-8540-66f2a7b89d31
3052,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182570015 / GS1,On the EU Market,W0202059002: AUTOMATED SLIDE STAINERS,,130.013.006-00,,,,No,,No,No,No,,,No,Hungary,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e5e65d98-802c-4465-9ca4-c0fc8360fca3
3053,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182570015 / GS1,On the EU Market,W0202059002: AUTOMATED SLIDE STAINERS,DP260 Slide Stainer[EN],130.013.006-00,DP260[EN],,,No,,No,No,No,,,No,Hungary,https://ec.europa.eu/tools/eudamed/#/screen/search-device/95f11413-7076-4619-8c66-7db72c143971
3054,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182570183 / GS1,On the EU Market,W0202059002: AUTOMATED SLIDE STAINERS,,130.013.001-00,,,,No,,No,No,No,,,No,France,https://ec.europa.eu/tools/eudamed/#/screen/search-device/96852f77-7c72-4f90-8137-0b57dde461d0
3055,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182570183 / GS1,On the EU Market,W0202059002: AUTOMATED SLIDE STAINERS,,130.013.001-00,,,,No,,No,No,No,,,No,France,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7a5589d7-aa7f-40c7-b345-6740a6718fa9
3056,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182570183 / GS1,On the EU Market,W0202059002: AUTOMATED SLIDE STAINERS,DP360 Slide Stainer[EN],130.013.001-00,DP360[EN],,,No,,No,No,No,,,No,France,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bd1d96b4-f887-4292-abae-5ccf84afd1da
3057,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182570190 / GS1,On the EU Market,W02039004: AUTOMATED SLIDE PREPARATION UNITS,,130.009.001-00,,,,No,,No,No,No,,,No,Austria,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4d063fe3-37b8-4fe2-9c3a-db3f8ae3d72c
3058,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182570190 / GS1,On the EU Market,W02039004: AUTOMATED SLIDE PREPARATION UNITS,CS500 Glass Coverslipper[EN],130.009.001-00,,,,No,,No,No,No,,,No,Austria,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3ef67dba-7fe7-44b7-a7d7-6c36d06763e8
3059,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182570923 / GS1,On the EU Market,W0202059010: TISSUE PROCESSORS,Automatic Tissue Processor[EN],130.004001-00,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7b806993-3796-49bd-b96f-dc2b2a2bf5de
3060,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182570930 / GS1,On the EU Market,W0202059003: CRYOSTAT MICROTOMES,,130.012.008-00,,,,No,,No,No,No,,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ee607a99-f816-4dbf-8b1f-5c4b5860e6cb
3061,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182570930 / GS1,On the EU Market,W0202059003: CRYOSTAT MICROTOMES,6250 Cryostat Microtome[EN],130.012.008-00,,,,No,,No,No,No,,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fe2d1bef-48aa-4ce3-ba7e-e1c5a5af0e21
3062,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182571012 / GS1,On the EU Market,W05020106: BIOPSY CARTRIDGES,Embedding Cassette[EN],C-0A-00,,,,Yes,1,No,No,No,,,No,Greece,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a5f114ff-485f-4949-9a4c-e5ea8fe0f66b
3063,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182571029 / GS1,On the EU Market,W05020106: BIOPSY CARTRIDGES,Embedding Cassette[EN],C-0B-01,,,,Yes,1,No,No,No,,,No,Greece,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2e32b538-1d84-4753-8f38-9a2491650c68
3064,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182571036 / GS1,On the EU Market,W05020106: BIOPSY CARTRIDGES,Embedding Cassette[EN],C-0B-00,,,,Yes,1,No,No,No,,,No,Greece,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9e1330c1-c36b-49a6-a72a-04d1b46c21b1
3065,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182571043 / GS1,On the EU Market,W05020106: BIOPSY CARTRIDGES,Embedding Cassette[EN],C-1-00,,,,Yes,1,No,No,No,,,No,Greece,https://ec.europa.eu/tools/eudamed/#/screen/search-device/57fdfc2f-271d-4718-9570-d5e97a19d4bd
3066,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182571050 / GS1,On the EU Market,W05020106: BIOPSY CARTRIDGES,Embedding Cassette[EN],C-1-01,,,,Yes,1,No,No,No,,,No,Greece,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ec2ad6df-b175-4030-a26a-8b52318cd466
3067,CN-MF-000009696,"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",06971182571067 / GS1,On the EU Market,W05020106: BIOPSY CARTRIDGES,Embedding Cassette[EN],C-1-02,,,,Yes,1,No,No,No,,,No,Greece,https://ec.europa.eu/tools/eudamed/#/screen/search-device/76f7ca1b-d37b-45ab-85db-ee67a4e6f233
3068,CN-MF-000018803,"Bioda Diagnostics (Wuhan) Co.,Ltd",06971223290070 / GS1,On the EU Market,W02050101: NUCLEIC ACID HYBRIDIZATION UNITS,Bioda[EN],2 people/box,,,,Yes,1,No,Yes,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9ae07931-919d-478c-a166-9343a6aee6b0
3069,CN-MF-000013723,"Suzhou Hokapi Biomedical Engineering Co., Ltd..",06971390434994 / GS1,On the EU Market,W0201020102: AUTOMATED IMMUNOCHEMISTRY ANALYSERS - MODERATE ROUTINE (Throughput > 100 and <= 250 test/h),HOKAPI™ AE-180 [EN],AE18-MA00-0031,Method: CLIA[EN],,,No,,No,No,No,,,No,France,https://ec.europa.eu/tools/eudamed/#/screen/search-device/27287dc4-833e-4cfd-9477-e474cb9e405b
3070,CN-MF-000025015,"Biobase Biodustry(Shandong) Co.,Ltd.",06971674861201 / GS1,On the EU Market,W0201010103: CHEMISTRY ANALYSERS - MODERATE TO HIGH ROUTINE (Random access without ISE mode test/h > 800 and <= 1.200),Automatic Chemistry Analyzer[EN],BK-1200,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/da3e80bf-bf64-4266-baf1-4f07bf1f5afa
3071,CN-MF-000025015,"Biobase Biodustry(Shandong) Co.,Ltd.",06971674861256 / GS1,On the EU Market,W0201020201: IMMUNOCHEMISTRY READERS,Automatic ELISA Processor[EN],BIOBASE1000,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b52e1462-59eb-4f40-b903-8247ff46367c
3072,CN-MF-000025015,"Biobase Biodustry(Shandong) Co.,Ltd.",06971674861263 / GS1,On the EU Market,W0201020201: IMMUNOCHEMISTRY READERS,Automatic ELISA Processor[EN],BIOBASE2000,,,,No,,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ff86cf0a-e7fb-4ca2-8436-d825d45ada25
3073,CN-MF-000004716,"Hangzhou Realy Tech Co.,Ltd.",06971792050099 / GS1,On the EU Market,W0201020299: LIMITED PANEL IMMUNOCHEMISTRY ANALYSERS - OTHER,,RL-C2000,,,,No,,No,No,No,Indoor use ;A normally ventilated environment ;Height below 2000m Normal working conditions environment temperature 18 °C - 30 °C ；Relative humidity 30%-85% ；Power supply voltage fluctuations should not exceed 10% of the nominal voltage ；Transient overpressure facility category (overvoltage category),Consult instructions for use,No,Italy,https://ec.europa.eu/tools/eudamed/#/screen/search-device/15d904a0-cbcb-4fd7-a135-e91c97526d42
3074,CN-MF-000004716,"Hangzhou Realy Tech Co.,Ltd.",06971792050105 / GS1,On the EU Market,W0201069099: VARIOUS RAPID TEST CHEMISTRY / IMMUNOCHEMISTRY INSTRUMENTS - OTHER,,RL-A2000,,,,No,,No,No,No,Temperature: -10 ℃~40 ℃ Humidity : ≤ 93%  Atmospheric pressure: 50.0kPa~106.0kPa,Consult instructions for use,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2f83b364-94db-467e-8089-49f5e97e4938
